2025-09-09 20:53:30,954 INFO  Logger.cs: 70 - 
2025-09-09 20:55:13,607 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Drive Unit 1-1
2025-09-09 20:55:13,608 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Å¸ÀÌ¾î-2
2025-09-09 20:55:13,608 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Å¸ÀÌ¾î-2
2025-09-09 20:55:13,608 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Å¸ÀÌ¾î-2
2025-09-09 20:55:13,609 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ydlidar x4-1
2025-09-09 20:55:13,609 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ydlidar x4-1
2025-09-09 20:55:13,609 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ydlidar x4-1
2025-09-09 20:55:13,610 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Drive Unit asm
2025-09-09 20:55:13,610 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Drive Unit asm
2025-09-09 20:55:13,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Drive Unit asm
2025-09-09 20:55:13,610 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-09 20:55:13,611 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-09-09 20:55:13,611 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Å¸ÀÌ¾î-1
2025-09-09 20:55:13,611 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Å¸ÀÌ¾î-1
2025-09-09 20:55:13,611 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Å¸ÀÌ¾î-1
2025-09-09 20:55:13,611 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Drive Unit 1-1
2025-09-09 20:55:13,612 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Drive Unit 1-1
2025-09-09 20:55:13,612 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Drive Unit 1-1
2025-09-09 20:55:13,612 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Å¸ÀÌ¾î-2
2025-09-09 20:55:13,612 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Å¸ÀÌ¾î-2
2025-09-09 20:55:13,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Å¸ÀÌ¾î-2
2025-09-09 20:55:13,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ydlidar x4-1
2025-09-09 20:55:13,613 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ydlidar x4-1
2025-09-09 20:55:13,614 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ydlidar x4-1
2025-09-09 20:55:14,093 INFO  SwAddin.cs: 339 - Loading config tree
2025-09-09 20:55:14,096 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-09-09 20:55:14,098 INFO  SwAddin.cs: 344 - Showing property manager
2025-09-09 20:55:28,917 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-09 20:55:29,113 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-09 20:55:29,303 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-09 20:55:45,626 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-09 20:56:04,537 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-09 20:57:01,448 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-09-09 20:57:02,611 INFO  ExportHelperExtension.cs: 347 - Creating joint left_link
2025-09-09 20:57:02,613 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-09-09 20:57:02,613 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-09-09 20:57:02,683 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-09-09 20:57:02,683 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-09-09 20:57:02,683 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-09-09 20:57:02,683 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-09-09 20:57:02,704 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-09-09 20:57:03,658 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child left_link failed
2025-09-09 20:57:03,661 INFO  ExportHelperExtension.cs: 347 - Creating joint right_link
2025-09-09 20:57:03,661 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-09-09 20:57:03,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-09-09 20:57:03,727 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-09-09 20:57:03,727 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-09-09 20:57:03,727 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-09-09 20:57:03,727 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-09-09 20:57:03,727 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-09-09 20:57:04,664 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child right_link failed
2025-09-09 20:57:04,666 INFO  ExportHelperExtension.cs: 347 - Creating joint lidar_link
2025-09-09 20:57:04,666 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-09-09 20:57:04,667 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-09-09 20:57:04,733 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-09-09 20:57:04,734 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-09-09 20:57:04,734 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-09-09 20:57:04,734 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-09-09 20:57:04,735 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-09-09 20:57:05,282 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child lidar_link failed
2025-09-09 20:57:05,340 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Drive Unit asm
2025-09-09 20:57:05,341 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Drive Unit asm
2025-09-09 20:57:05,341 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Drive Unit asm
2025-09-09 20:57:05,341 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-09 20:57:05,341 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-09-09 20:57:05,343 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Å¸ÀÌ¾î-1
2025-09-09 20:57:05,343 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Å¸ÀÌ¾î-1
2025-09-09 20:57:05,343 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Å¸ÀÌ¾î-1
2025-09-09 20:57:05,343 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Drive Unit 1-1
2025-09-09 20:57:05,344 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Drive Unit 1-1
2025-09-09 20:57:05,344 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Drive Unit 1-1
2025-09-09 20:57:05,344 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Å¸ÀÌ¾î-2
2025-09-09 20:57:05,345 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Å¸ÀÌ¾î-2
2025-09-09 20:57:05,345 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Å¸ÀÌ¾î-2
2025-09-09 20:57:05,345 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ydlidar x4-1
2025-09-09 20:57:05,345 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ydlidar x4-1
2025-09-09 20:57:05,345 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ydlidar x4-1
2025-09-09 20:57:05,346 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Drive Unit asm
2025-09-09 20:57:05,346 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Drive Unit asm
2025-09-09 20:57:05,346 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Drive Unit asm
2025-09-09 20:57:05,346 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-09 20:57:05,346 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-09-09 20:57:05,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Å¸ÀÌ¾î-1
2025-09-09 20:57:05,347 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Å¸ÀÌ¾î-1
2025-09-09 20:57:05,347 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Å¸ÀÌ¾î-1
2025-09-09 20:57:05,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Drive Unit 1-1
2025-09-09 20:57:05,347 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Drive Unit 1-1
2025-09-09 20:57:05,348 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Drive Unit 1-1
2025-09-09 20:57:05,348 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Å¸ÀÌ¾î-2
2025-09-09 20:57:05,348 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Å¸ÀÌ¾î-2
2025-09-09 20:57:05,348 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Å¸ÀÌ¾î-2
2025-09-09 20:57:05,349 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ydlidar x4-1
2025-09-09 20:57:05,349 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ydlidar x4-1
2025-09-09 20:57:05,349 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ydlidar x4-1
2025-09-09 20:57:05,378 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-09 21:00:55,203 INFO  SwAddin.cs: 294 - Assembly export called for file Drive Unit asm
2025-09-09 21:00:55,204 INFO  SwAddin.cs: 299 - Save is required
2025-09-09 21:00:55,204 INFO  SwAddin.cs: 313 - Saving assembly
2025-09-09 21:00:55,750 INFO  SwAddin.cs: 316 - Opening property manager
2025-09-09 21:00:55,752 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Drive Unit asm
2025-09-09 21:00:55,752 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Drive Unit asm
2025-09-09 21:00:55,752 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Drive Unit asm
2025-09-09 21:00:55,752 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-09 21:00:55,752 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-09-09 21:00:55,753 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Å¸ÀÌ¾î-1
2025-09-09 21:00:55,753 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Å¸ÀÌ¾î-1
2025-09-09 21:00:55,753 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Å¸ÀÌ¾î-1
2025-09-09 21:00:55,753 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Drive Unit 1-1
2025-09-09 21:00:55,753 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Drive Unit 1-1
2025-09-09 21:00:55,753 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Drive Unit 1-1
2025-09-09 21:00:55,755 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Å¸ÀÌ¾î-2
2025-09-09 21:00:55,755 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Å¸ÀÌ¾î-2
2025-09-09 21:00:55,755 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Å¸ÀÌ¾î-2
2025-09-09 21:00:55,755 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ydlidar x4-1
2025-09-09 21:00:55,756 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ydlidar x4-1
2025-09-09 21:00:55,756 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ydlidar x4-1
2025-09-09 21:00:55,759 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Drive Unit asm
2025-09-09 21:00:55,760 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Drive Unit asm
2025-09-09 21:00:55,760 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Drive Unit asm
2025-09-09 21:00:55,760 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-09 21:00:55,760 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-09-09 21:00:55,762 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Å¸ÀÌ¾î-1
2025-09-09 21:00:55,824 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Å¸ÀÌ¾î-1
2025-09-09 21:00:55,824 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Å¸ÀÌ¾î-1
2025-09-09 21:00:55,825 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Drive Unit 1-1
2025-09-09 21:00:55,825 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Drive Unit 1-1
2025-09-09 21:00:55,825 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Drive Unit 1-1
2025-09-09 21:00:55,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Å¸ÀÌ¾î-2
2025-09-09 21:00:55,826 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Å¸ÀÌ¾î-2
2025-09-09 21:00:55,826 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Å¸ÀÌ¾î-2
2025-09-09 21:00:55,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ydlidar x4-1
2025-09-09 21:00:55,826 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ydlidar x4-1
2025-09-09 21:00:55,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ydlidar x4-1
2025-09-09 21:00:56,045 INFO  SwAddin.cs: 339 - Loading config tree
2025-09-09 21:00:56,047 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
